protein_id	current_family	RR1_score	RR1_evalue	RR2_score	RR2_evalue	score_delta_RR1_minus_RR2	higher_score_prediction
Cfe_CL5060.Contig1-RR2	CPR RR-2	19.3	0.00011	102.1	4.3e-30	-82.8	RR-2
Cfe_CL5122.Contig1-CPRNC	CPR	0.0	None	20.6	5.3e-05	-20.6	RR-2
Cfe_CL5161.Contig1-RR2	CPR RR-2	42.5	7.7e-12	131.9	3e-39	-89.4	RR-2
Cfe_CL5195.Contig1-RR2	CPR RR-2	27.3	3.7e-07	112.5	2.7e-33	-85.2	RR-2
Cfe_CL971.Contig1-RR2	CPR RR-2	24.9	2e-06	108.1	6e-32	-83.2	RR-2
Cfe_CPAP1-A	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-B	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-B2	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-C	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-D	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-F	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-G	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-H	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-I	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-J	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-K	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-M	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP1-N	CPAP1	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP3-A1	CPAP3	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP3-B	CPAP3	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP3-C1	CPAP3	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP3-C2	CPAP3	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP3-D1	CPAP3	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP3-D2	CPAP3	0.0	None	0.0	None	0.0	no_hit
Cfe_CPAP3-E	CPAP3	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene10128-CPLCA	CPLCA	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene10568-RR1	CPR RR-1	162.1	1.3e-48	41.1	2.5e-11	121.0	RR-1
Cfe_Unigene10589-RR2	CPR RR-2	24.7	2.4e-06	91.7	6.9e-27	-67.0	RR-2
Cfe_Unigene10612-RR2	CPR RR-2	18.4	0.00021	102.7	2.8e-30	-84.3	RR-2
Cfe_Unigene10719-RR1	CPR RR-1	118.9	2.6e-35	24.4	3.6e-06	94.5	RR-1
Cfe_Unigene10721-CPFL	CPFL	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene11343-RR1	CPR RR-1	138.3	2.6e-41	41.5	1.9e-11	96.8	RR-1
Cfe_Unigene11498-RR1	CPR RR-1	157.3	3.9e-47	34.4	3e-09	122.9	RR-1
Cfe_Unigene11532-RR1	CPR RR-1	74.9	8.6e-22	40.5	3.9e-11	34.4	RR-1
Cfe_Unigene11823-RR2	CPR RR-2	21.4	2.4e-05	127.2	7.9e-38	-105.8	RR-2
Cfe_Unigene11854-RR1	CPR RR-1	147.5	3.9e-44	32.0	1.6e-08	115.5	RR-1
Cfe_Unigene11944-RR1	CPR RR-1	145.2	2e-43	33.8	4.4e-09	111.4	RR-1
Cfe_Unigene11999-RR1	CPR RR-1	165.2	1.4e-49	29.1	1.3e-07	136.1	RR-1
Cfe_Unigene12042-RR2	CPR RR-2	50.8	2.2e-14	141.5	3.2e-42	-90.7	RR-2
Cfe_Unigene12487-RR1	CPR RR-1	148.6	1.8e-44	43.3	5.5e-12	105.3	RR-1
Cfe_Unigene12686-RR1	CPR RR-1	167.9	2.1e-50	23.5	6.9e-06	144.4	RR-1
Cfe_Unigene13007-RR1	CPR RR-1	159.0	1.2e-47	20.0	8.2e-05	139.0	RR-1
Cfe_Unigene13195-RR2	CPR RR-2	45.0	1.3e-12	152.6	1.3e-45	-107.6	RR-2
Cfe_Unigene13228-RR2	CPR RR-2	47.0	3.3e-13	146.4	9.9e-44	-99.4	RR-2
Cfe_Unigene13301-RR1	CPR RR-1	129.3	1.6e-38	0.0	None	129.3	RR-1
Cfe_Unigene13309-RR1	CPR RR-1	181.9	1e-54	22.1	1.8e-05	159.8	RR-1
Cfe_Unigene13345-RR1	CPR RR-1	80.8	1.3e-23	16.4	0.0011	64.4	RR-1
Cfe_Unigene13377-RR2	CPR RR-2	31.9	1.4e-08	93.6	1.8e-27	-61.7	RR-2
Cfe_Unigene13485-RR2	CPR RR-2	40.2	4e-11	136.0	1.6e-40	-95.8	RR-2
Cfe_Unigene13547-RR1	CPR RR-1	141.6	2.5e-42	54.5	2e-15	87.1	RR-1
Cfe_Unigene13687-RR2	CPR RR-2	34.0	3.2e-09	120.1	1.3e-35	-86.1	RR-2
Cfe_Unigene13921-CPRNC	CPR	31.8	1.5e-08	0.0	None	31.8	RR-1
Cfe_Unigene13963-CPFL	CPFL	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene13989-RR1	CPR RR-1	153.6	5.1e-46	31.9	1.8e-08	121.7	RR-1
Cfe_Unigene14052-CPRNC	CPR	60.8	1.8e-17	29.3	1.1e-07	31.5	RR-1
Cfe_Unigene14114-RR1	CPR RR-1	167.1	3.6e-50	27.0	5.7e-07	140.1	RR-1
Cfe_Unigene14133-RR2	CPR RR-2	33.0	6.7e-09	128.7	2.7e-38	-95.7	RR-2
Cfe_Unigene14141-CPRNC	CPR	66.1	4.2e-19	22.8	1.1e-05	43.3	RR-1
Cfe_Unigene14189-RR2	CPR RR-2	40.5	3.2e-11	129.6	1.5e-38	-89.1	RR-2
Cfe_Unigene14194-RR1	CPR RR-1	132.1	2.1e-39	28.2	2.5e-07	103.9	RR-1
Cfe_Unigene14282-RR2	CPR RR-2	59.3	5.2e-17	136.0	1.6e-40	-76.7	RR-2
Cfe_Unigene14429-RR2	CPR RR-2	38.3	1.5e-10	75.9	5e-22	-37.6	RR-2
Cfe_Unigene14620-RR2	CPR RR-2	31.7	1.6e-08	80.6	1.7e-23	-48.9	RR-2
Cfe_Unigene14668-CPRNC	CPR	46.0	6.4e-13	51.4	1.7e-14	-5.4	RR-2
Cfe_Unigene14806-CPLCP	CPLCP	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene15011-CPFL	CPFL	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene15156-CPLCP	CPLCP	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene15232-RR1	CPR RR-1	152.2	1.5e-45	30.6	4.3e-08	121.6	RR-1
Cfe_Unigene15413-RR2	CPR RR-2	41.8	1.3e-11	133.4	1e-39	-91.6	RR-2
Cfe_Unigene15448-CPRNC	CPR	22.4	1.2e-05	62.1	8.6e-18	-39.7	RR-2
Cfe_Unigene15453-RR1	CPR RR-1	123.1	1.2e-36	38.1	2.2e-10	85.0	RR-1
Cfe_Unigene15571-RR2	CPR RR-2	0.0	None	84.5	1.1e-24	-84.5	RR-2
Cfe_Unigene15617-RR1	CPR RR-1	122.9	1.5e-36	28.2	2.4e-07	94.7	RR-1
Cfe_Unigene15710-RR2	CPR RR-2	44.1	2.5e-12	127.5	6.8e-38	-83.4	RR-2
Cfe_Unigene15742-RR1	CPR RR-1	179.1	7.4e-54	17.1	0.00062	162.0	RR-1
Cfe_Unigene15996-RR2	CPR RR-2	44.8	1.5e-12	141.6	2.9e-42	-96.8	RR-2
Cfe_Unigene16129-Tweedle	Tweedle	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene16334-RR2	CPR RR-2	34.4	2.4e-09	121.2	5.9e-36	-86.8	RR-2
Cfe_Unigene16424-RR2	CPR RR-2	29.4	8.4e-08	80.2	2.4e-23	-50.8	RR-2
Cfe_Unigene1649-RR2	CPR RR-2	48.9	8.3e-14	147.2	5.9e-44	-98.3	RR-2
Cfe_Unigene16757-RR1	CPR RR-1	125.8	1.9e-37	22.1	1.8e-05	103.7	RR-1
Cfe_Unigene16782-RR2	CPR RR-2	94.4	8.5e-28	62.6	6.2e-18	31.8	RR-1
Cfe_Unigene16827-RR2	CPR RR-2	37.7	2.4e-10	144.8	3.1e-43	-107.1	RR-2
Cfe_Unigene16986-RR2	CPR RR-2	26.9	5e-07	136.0	1.7e-40	-109.1	RR-2
Cfe_Unigene17163-CPRNC	CPR	44.6	1.8e-12	0.0	None	44.6	RR-1
Cfe_Unigene17315-CPCFC	CPCFC	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene17528-RR2	CPR RR-2	48.2	1.4e-13	137.1	7.3e-41	-88.9	RR-2
Cfe_Unigene18018-RR2	CPR RR-2	0.0	None	102.3	3.8e-30	-102.3	RR-2
Cfe_Unigene18090-RR2	CPR RR-2	39.0	9.4e-11	102.7	2.8e-30	-63.7	RR-2
Cfe_Unigene18240-RR2	CPR RR-2	24.1	3.7e-06	71.1	1.6e-20	-47.0	RR-2
Cfe_Unigene18393-CPRNC	CPR	23.3	6.3e-06	19.3	0.00014	4.0	RR-1
Cfe_Unigene18895-RR2	CPR RR-2	32.2	1.2e-08	100.9	9.9e-30	-68.7	RR-2
Cfe_Unigene25280-CPRNC	CPR	47.7	2e-13	20.3	6.7e-05	27.4	RR-1
Cfe_Unigene25969-RR2	CPR RR-2	34.7	2e-09	87.6	1.2e-25	-52.9	RR-2
Cfe_Unigene362-CPLCG	CPLCG	0.0	None	0.0	None	0.0	no_hit
Cfe_Unigene4298-CPRNC	CPR	77.6	1.2e-22	19.4	0.00013	58.2	RR-1
Cfe_Unigene4338-RR2	CPR RR-2	35.2	1.4e-09	134.5	4.7e-40	-99.3	RR-2
Cfe_Unigene5159-RR2	CPR RR-2	25.2	1.7e-06	95.2	5.7e-28	-70.0	RR-2
Cfe_Unigene6620-RR1	CPR RR-1	152.9	8.7e-46	37.0	4.6e-10	115.9	RR-1
Cfe_Unigene9017-RR2	CPR RR-2	32.5	9.1e-09	129.8	1.3e-38	-97.3	RR-2
Cfe_Unigene9137-RR2	CPR RR-2	23.8	4.4e-06	114.1	9.1e-34	-90.3	RR-2
Cfe_Unigene9414-CPRNC	CPR	82.2	4.9e-24	21.0	3.8e-05	61.2	RR-1
Cfe_Unigene9627-RR2	CPR RR-2	46.7	3.9e-13	144.2	4.7e-43	-97.5	RR-2
Cme_CPG1	CPG	0.0	None	0.0	None	0.0	no_hit
Cme_CPR20	CPR RR-1	67.6	1.5e-19	29.9	7.3e-08	37.7	RR-1
Cme_Tweedle1	CPT	0.0	None	0.0	None	0.0	no_hit
Cpi_CPLCG5	CPLCG	0.0	None	0.0	None	0.0	no_hit
Cpi_CPR47	CPR RR-2	23.3	6.5e-06	132.6	1.8e-39	-109.3	RR-2
Cpi_CPR63	CPR RR-2	22.0	1.6e-05	117.1	1e-34	-95.1	RR-2
Cpo_CPR100	CPR RR-2	39.8	5.3e-11	118.7	3.4e-35	-78.9	RR-2
Cpo_CPR22	CPR RR-1	106.4	1.7e-31	25.4	1.8e-06	81.0	RR-1
Cpo_CPR35	CPR RR-1	122.2	2.4e-36	0.0	None	122.2	RR-1
Cpo_CPR67	CPR RR-2	27.1	4.2e-07	104.1	1.1e-30	-77.0	RR-2
Cpo_CPR78	CPR RR-2	43.9	2.9e-12	205.6	6.2e-62	-161.7	RR-2
Cqu_Crus1	NULL	105.0	4.7e-31	19.7	0.0001	85.3	RR-1
Cqu_Crus3	NULL	104.9	5.1e-31	17.0	0.00065	87.9	RR-1
Dan_CPF1	CPF	0.0	None	0.0	None	0.0	no_hit
Dan_CPF2	CPF	0.0	None	0.0	None	0.0	no_hit
Dan_CPF3	CPF	0.0	None	0.0	None	0.0	no_hit
Dan_CPLCG1	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dan_CPLCG2	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dan_CPLCG3	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dan_CPR_Uncharacterized_	CPR	18.1	0.00025	0.0	None	18.1	RR-1
Dan_CPR_Uncharacterized_1	CPR	55.8	6.3e-16	17.0	0.00068	38.8	RR-1
Dan_CPR_Uncharacterized_10	CPR	63.4	2.9e-18	23.2	8.2e-06	40.2	RR-1
Dan_CPR_Uncharacterized_100	CPR	46.7	3.9e-13	116.6	1.5e-34	-69.9	RR-2
Dan_CPR_Uncharacterized_101	CPR	47.8	1.8e-13	125.0	3.9e-37	-77.2	RR-2
Dan_CPR_Uncharacterized_102	CPR	48.1	1.5e-13	132.3	2.2e-39	-84.2	RR-2
Dan_CPR_Uncharacterized_103	CPR	48.2	1.4e-13	130.9	6.1e-39	-82.7	RR-2
Dan_CPR_Uncharacterized_104	CPR	39.4	7e-11	134.3	5.5e-40	-94.9	RR-2
Dan_CPR_Uncharacterized_105	CPR	40.4	3.4e-11	133.2	1.2e-39	-92.8	RR-2
Dan_CPR_Uncharacterized_107	CPR	47.4	2.5e-13	23.4	7.1e-06	24.0	RR-1
Dan_CPR_Uncharacterized_108	CPR	26.8	5.5e-07	126.8	1.1e-37	-100.0	RR-2
Dan_CPR_Uncharacterized_11	CPR	25.7	1.1e-06	110.3	1.3e-32	-84.6	RR-2
Dan_CPR_Uncharacterized_12	CPR	18.8	0.00016	123.2	1.4e-36	-104.4	RR-2
Dan_CPR_Uncharacterized_13	CPR	49.7	4.7e-14	135.9	1.8e-40	-86.2	RR-2
Dan_CPR_Uncharacterized_14	CPR	118.1	4.3e-35	38.3	1.9e-10	79.8	RR-1
Dan_CPR_Uncharacterized_15	CPR	71.0	1.3e-20	27.3	4.5e-07	43.7	RR-1
Dan_CPR_Uncharacterized_16	CPR	150.6	4.4e-45	38.8	1.3e-10	111.8	RR-1
Dan_CPR_Uncharacterized_17	CPR	108.8	3.2e-32	39.3	9.2e-11	69.5	RR-1
Dan_CPR_Uncharacterized_18	CPR	104.3	7.6e-31	18.3	0.00027	86.0	RR-1
Dan_CPR_Uncharacterized_19	CPR	52.5	6.7e-15	23.5	7e-06	29.0	RR-1
Dan_CPR_Uncharacterized_2	CPR	69.5	3.8e-20	14.4	0.0042	55.1	RR-1
Dan_CPR_Uncharacterized_20	CPR	79.8	2.7e-23	20.1	7.7e-05	59.7	RR-1
Dan_CPR_Uncharacterized_21	CPR	135.5	1.9e-40	27.8	3.3e-07	107.7	RR-1
Dan_CPR_Uncharacterized_22	CPR	98.3	5.3e-29	13.6	0.0074	84.7	RR-1
Dan_CPR_Uncharacterized_23	CPR	107.2	9.6e-32	17.7	0.0004	89.5	RR-1
Dan_CPR_Uncharacterized_24	CPR	102.7	2.4e-30	16.1	0.0012	86.6	RR-1
Dan_CPR_Uncharacterized_25	CPR	116.4	1.4e-34	17.6	0.00044	98.8	RR-1
Dan_CPR_Uncharacterized_26	CPR	113.9	8.3e-34	16.3	0.0011	97.6	RR-1
Dan_CPR_Uncharacterized_27	CPR	51.7	1.2e-14	51.3	1.9e-14	0.4	RR-1
Dan_CPR_Uncharacterized_28	CPR	6.5	0.92	92.9	3e-27	-86.4	RR-2
Dan_CPR_Uncharacterized_29	CPR	172.2	9.8e-52	22.7	1.2e-05	149.5	RR-1
Dan_CPR_Uncharacterized_3	CPR	86.7	2e-25	17.1	0.00061	69.6	RR-1
Dan_CPR_Uncharacterized_31	CPR	110.5	9.6e-33	18.6	0.00022	91.9	RR-1
Dan_CPR_Uncharacterized_32	CPR	108.7	3.5e-32	18.0	0.00034	90.7	RR-1
Dan_CPR_Uncharacterized_33	CPR	86.4	2.5e-25	42.6	9.2e-12	43.8	RR-1
Dan_CPR_Uncharacterized_34	CPR	150.6	4.4e-45	30.0	6.8e-08	120.6	RR-1
Dan_CPR_Uncharacterized_35	CPR	141.7	2.4e-42	59.2	6.7e-17	82.5	RR-1
Dan_CPR_Uncharacterized_36	CPR	121.0	5.5e-36	27.3	4.7e-07	93.7	RR-1
Dan_CPR_Uncharacterized_37	CPR	141.2	3.5e-42	41.8	1.6e-11	99.4	RR-1
Dan_CPR_Uncharacterized_39	CPR	113.9	8.5e-34	26.8	6.6e-07	87.1	RR-1
Dan_CPR_Uncharacterized_4	CPR	114.0	7.8e-34	13.7	0.007	100.3	RR-1
Dan_CPR_Uncharacterized_40	CPR	93.4	1.7e-27	43.6	4.4e-12	49.8	RR-1
Dan_CPR_Uncharacterized_41	CPR	25.5	1.4e-06	87.6	1.3e-25	-62.1	RR-2
Dan_CPR_Uncharacterized_42	CPR	27.8	2.6e-07	39.0	1.1e-10	-11.2	RR-2
Dan_CPR_Uncharacterized_43	CPR	0.0	None	0.0	None	0.0	no_hit
Dan_CPR_Uncharacterized_44	CPR	21.1	2.9e-05	93.7	1.7e-27	-72.6	RR-2
Dan_CPR_Uncharacterized_45	CPR	46.2	5.8e-13	148.1	3.1e-44	-101.9	RR-2
Dan_CPR_Uncharacterized_46	CPR	37.5	2.7e-10	140.8	5.2e-42	-103.3	RR-2
Dan_CPR_Uncharacterized_48	CPR	12.7	0.011	55.8	8e-16	-43.1	RR-2
Dan_CPR_Uncharacterized_49	CPR	122.6	1.8e-36	35.9	1.1e-09	86.7	RR-1
Dan_CPR_Uncharacterized_5	CPR	46.0	6.7e-13	112.4	3e-33	-66.4	RR-2
Dan_CPR_Uncharacterized_50	CPR	140.0	7.7e-42	23.7	5.7e-06	116.3	RR-1
Dan_CPR_Uncharacterized_51	CPR	134.9	2.9e-40	22.2	1.7e-05	112.7	RR-1
Dan_CPR_Uncharacterized_52	CPR	108.5	3.9e-32	40.9	3e-11	67.6	RR-1
Dan_CPR_Uncharacterized_53	CPR	25.3	1.5e-06	115.7	2.9e-34	-90.4	RR-2
Dan_CPR_Uncharacterized_55	CPR	34.1	3e-09	119.2	2.4e-35	-85.1	RR-2
Dan_CPR_Uncharacterized_56	CPR	48.0	1.6e-13	23.3	7.6e-06	24.7	RR-1
Dan_CPR_Uncharacterized_57	CPR	48.1	1.5e-13	41.0	2.7e-11	7.1	RR-1
Dan_CPR_Uncharacterized_58	CPR	9.1	0.15	28.6	1.8e-07	-19.5	RR-2
Dan_CPR_Uncharacterized_59	CPR	39.8	5.3e-11	92.6	3.7e-27	-52.8	RR-2
Dan_CPR_Uncharacterized_6	CPR	34.8	1.8e-09	102.9	2.5e-30	-68.1	RR-2
Dan_CPR_Uncharacterized_60	CPR	77.5	1.4e-22	0.0	None	77.5	RR-1
Dan_CPR_Uncharacterized_61	CPR	97.4	1e-28	0.0	None	97.4	RR-1
Dan_CPR_Uncharacterized_62	CPR	109.2	2.4e-32	22.5	1.4e-05	86.7	RR-1
Dan_CPR_Uncharacterized_63	CPR	131.9	2.5e-39	23.2	8.5e-06	108.7	RR-1
Dan_CPR_Uncharacterized_64	CPR	49.6	5.2e-14	143.6	7.3e-43	-94.0	RR-2
Dan_CPR_Uncharacterized_65	CPR	30.7	3.4e-08	134.9	3.5e-40	-104.2	RR-2
Dan_CPR_Uncharacterized_67	CPR	49.5	5.5e-14	48.7	1.2e-13	0.8	RR-1
Dan_CPR_Uncharacterized_68	CPR	39.7	5.9e-11	144.4	4.2e-43	-104.7	RR-2
Dan_CPR_Uncharacterized_69	CPR	42.7	7.1e-12	126.2	1.7e-37	-83.5	RR-2
Dan_CPR_Uncharacterized_7	CPR	30.3	4.6e-08	106.9	1.5e-31	-76.6	RR-2
Dan_CPR_Uncharacterized_70	CPR	40.9	2.4e-11	123.5	1.2e-36	-82.6	RR-2
Dan_CPR_Uncharacterized_71	CPR	37.3	3.1e-10	118.9	2.9e-35	-81.6	RR-2
Dan_CPR_Uncharacterized_72	CPR	128.6	2.6e-38	23.7	6e-06	104.9	RR-1
Dan_CPR_Uncharacterized_73	CPR	130.8	5.3e-39	26.2	9.7e-07	104.6	RR-1
Dan_CPR_Uncharacterized_74	CPR	140.3	6.3e-42	20.8	4.4e-05	119.5	RR-1
Dan_CPR_Uncharacterized_75	CPR	50.8	2.1e-14	33.1	7.4e-09	17.7	RR-1
Dan_CPR_Uncharacterized_76	CPR	34.7	2e-09	125.2	3.4e-37	-90.5	RR-2
Dan_CPR_Uncharacterized_77	CPR	45.3	1.1e-12	130.7	6.6e-39	-85.4	RR-2
Dan_CPR_Uncharacterized_78	CPR	152.6	1e-45	25.4	1.8e-06	127.2	RR-1
Dan_CPR_Uncharacterized_8	CPR	36.2	6.7e-10	124.7	4.9e-37	-88.5	RR-2
Dan_CPR_Uncharacterized_80	CPR	124.4	5.2e-37	37.2	4.2e-10	87.2	RR-1
Dan_CPR_Uncharacterized_81	CPR	121.1	5.4e-36	19.3	0.00013	101.8	RR-1
Dan_CPR_Uncharacterized_82	CPR	138.1	3e-41	33.6	5.1e-09	104.5	RR-1
Dan_CPR_Uncharacterized_83	CPR	140.9	4.1e-42	37.7	2.8e-10	103.2	RR-1
Dan_CPR_Uncharacterized_84	CPR	139.7	1e-41	42.8	8e-12	96.9	RR-1
Dan_CPR_Uncharacterized_85	CPR	124.7	4.1e-37	24.7	2.9e-06	100.0	RR-1
Dan_CPR_Uncharacterized_86	CPR	124.7	4.1e-37	24.7	2.9e-06	100.0	RR-1
Dan_CPR_Uncharacterized_87	CPR	116.5	1.4e-34	18.8	0.00019	97.7	RR-1
Dan_CPR_Uncharacterized_88	CPR	147.6	3.7e-44	41.9	1.5e-11	105.7	RR-1
Dan_CPR_Uncharacterized_89	CPR	137.0	6.9e-41	35.1	1.8e-09	101.9	RR-1
Dan_CPR_Uncharacterized_9	CPR	18.8	0.00016	105.8	3.1e-31	-87.0	RR-2
Dan_CPR_Uncharacterized_90	CPR	121.9	2.9e-36	21.5	2.8e-05	100.4	RR-1
Dan_CPR_Uncharacterized_91	CPR	135.9	1.5e-40	36.2	8.6e-10	99.7	RR-1
Dan_CPR_Uncharacterized_92	CPR	138.0	3.3e-41	40.2	4.8e-11	97.8	RR-1
Dan_CPR_Uncharacterized_93	CPR	124.8	3.9e-37	36.3	7.6e-10	88.5	RR-1
Dan_CPR_Uncharacterized_94	CPR	146.1	1.1e-43	35.0	1.9e-09	111.1	RR-1
Dan_CPR_Uncharacterized_95	CPR	97.5	9.8e-29	29.6	9.2e-08	67.9	RR-1
Dan_CPR_Uncharacterized_96	CPR	146.9	6e-44	42.1	1.2e-11	104.8	RR-1
Dan_CPR_Uncharacterized_97	CPR	0.0	None	0.0	None	0.0	no_hit
Dan_CPR_Uncharacterized_98	CPR	49.2	6.6e-14	127.8	5.5e-38	-78.6	RR-2
Dan_CPR_Uncharacterized_99	CPR	49.8	4.6e-14	129.2	2e-38	-79.4	RR-2
Dan_CPR_Uncharacterized_A	CPR	37.0	3.9e-10	102.4	3.6e-30	-65.4	RR-2
Dan_CPR_Uncharacterized_B	CPR	113.5	1.1e-33	27.2	4.9e-07	86.3	RR-1
Dan_Tweedle1	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle10	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle11	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle12	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle13	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle14	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle15	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle16	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle17	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle18	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle19	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle2	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle20	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle21	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle22	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle23	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle24	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle25	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle26	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle27	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle28	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle3	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle4	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle6	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle7	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle8	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dan_Tweedle9	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dci_CP7	CPR RR-2	33.0	6.5e-09	129.0	2.2e-38	-96.0	RR-2
Dci_CP8	CPR RR-2	0.0	None	89.3	3.7e-26	-89.3	RR-2
Dgr_CPF1	CPF	0.0	None	0.0	None	0.0	no_hit
Dgr_CPF2	CPF	0.0	None	0.0	None	0.0	no_hit
Dgr_CPF3	CPF	0.0	None	0.0	None	0.0	no_hit
Dgr_CPLCG1	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dgr_CPLCG2	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dgr_CPLCG3	CPLCG	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_10	CPR	49.0	7.7e-14	137.9	4.3e-41	-88.9	RR-2
Dgr_CPR_Uncharacterized_100	CPR	40.3	3.8e-11	21.1	3.7e-05	19.2	RR-1
Dgr_CPR_Uncharacterized_102	CPR	90.5	1.3e-26	18.0	0.00034	72.5	RR-1
Dgr_CPR_Uncharacterized_103	CPR	98.4	5.1e-29	18.4	0.00024	80.0	RR-1
Dgr_CPR_Uncharacterized_104	CPR	103.5	1.3e-30	31.3	2.7e-08	72.2	RR-1
Dgr_CPR_Uncharacterized_105	CPR	109.7	1.6e-32	32.2	1.4e-08	77.5	RR-1
Dgr_CPR_Uncharacterized_106	CPR	101.6	5.2e-30	25.4	1.8e-06	76.2	RR-1
Dgr_CPR_Uncharacterized_108	CPR	24.7	2.3e-06	107.2	1.1e-31	-82.5	RR-2
Dgr_CPR_Uncharacterized_109	CPR	39.9	5.1e-11	124.4	6.1e-37	-84.5	RR-2
Dgr_CPR_Uncharacterized_11	CPR	52.4	7.1e-15	139.9	1e-41	-87.5	RR-2
Dgr_CPR_Uncharacterized_110	CPR	28.8	1.2e-07	106.0	2.8e-31	-77.2	RR-2
Dgr_CPR_Uncharacterized_113	CPR	30.9	3e-08	20.1	7.3e-05	10.8	RR-1
Dgr_CPR_Uncharacterized_115	CPR	46.4	5e-13	113.1	1.8e-33	-66.7	RR-2
Dgr_CPR_Uncharacterized_116	CPR	22.8	9.2e-06	16.8	0.00076	6.0	RR-1
Dgr_CPR_Uncharacterized_119	CPR	45.4	9.9e-13	134.1	6.2e-40	-88.7	RR-2
Dgr_CPR_Uncharacterized_12	CPR	54.1	2.1e-15	130.1	1e-38	-76.0	RR-2
Dgr_CPR_Uncharacterized_120	CPR	41.3	1.9e-11	95.7	4.1e-28	-54.4	RR-2
Dgr_CPR_Uncharacterized_121	CPR	61.1	1.5e-17	24.8	2.7e-06	36.3	RR-1
Dgr_CPR_Uncharacterized_122	CPR	12.2	0.017	105.0	5.7e-31	-92.8	RR-2
Dgr_CPR_Uncharacterized_127	CPR	41.4	1.7e-11	22.3	1.6e-05	19.1	RR-1
