#                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Dme_Cpr49Af                     -          CPR_RR-2.aln         -            5.6e-16   56.0   2.3   5.8e-16   56.0   2.3   1.0   1   0   0   1   1   1   1 -
Bmo_CPR24                       -          CPR_RR-2.aln         -            8.6e-16   55.4   1.2   9.3e-16   55.3   1.2   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_10      -          CPR_RR-2.aln         -            1.5e-15   54.6   4.2   1.7e-15   54.5   4.2   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_9       -          CPR_RR-2.aln         -            1.5e-15   54.6   4.2   1.7e-15   54.5   4.2   1.2   1   0   0   1   1   1   1 -
Aga_CPR105                      -          CPR_RR-2.aln         -            1.9e-15   54.3   0.0   2.3e-15   54.0   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_34      -          CPR_RR-2.aln         -            1.9e-15   54.3   0.2     2e-15   54.2   0.2   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_35      -          CPR_RR-2.aln         -            1.9e-15   54.3   0.2     2e-15   54.2   0.2   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr27                       -          CPR_RR-2.aln         -              2e-15   54.2   0.6   2.4e-15   53.9   0.6   1.1   1   0   0   1   1   1   1 -
Aga_CPR152                      -          CPR_RR-2.aln         -            3.2e-15   53.6  43.7   2.3e-14   50.8  43.7   2.3   1   1   0   1   1   1   1 -
Aga_CPR8                        -          CPR_RR-2.aln         -            5.2e-15   52.9   0.4   6.2e-15   52.6   0.4   1.1   1   0   0   1   1   1   1 -
Isc_EEC04675.1                  -          CPR_RR-2.aln         -            5.2e-15   52.9   4.8   5.5e-15   52.8   4.8   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr18                       -          CPR_RR-2.aln         -            5.4e-15   52.8   0.1   5.7e-15   52.7   0.1   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_32      -          CPR_RR-2.aln         -            5.7e-15   52.7   2.7   7.1e-15   52.4   2.7   1.2   1   0   0   1   1   1   1 -
Pps_CPR9                        -          CPR_RR-2.aln         -            7.6e-15   52.4   1.2   8.9e-15   52.1   1.2   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr47                       -          CPR_RR-2.aln         -              8e-15   52.3  78.7   9.2e-11   39.1  78.7   4.6   1   1   0   1   1   1   1 -
Pps_CPR12                       -          CPR_RR-2.aln         -              9e-15   52.1   0.0   9.2e-15   52.1   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_57      -          CPR_RR-2.aln         -            9.1e-15   52.1   5.1   1.4e-14   51.5   5.1   1.4   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_81      -          CPR_RR-2.aln         -            9.1e-15   52.1   2.6   9.5e-15   52.0   2.6   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_48      -          CPR_RR-2.aln         -            9.1e-15   52.1   0.0   9.2e-15   52.1   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR56                       -          CPR_RR-2.aln         -            9.6e-15   52.0   0.5     1e-14   51.9   0.5   1.1   1   0   0   1   1   1   1 -
Tci_CPR                         -          CPR_RR-2.aln         -            9.7e-15   52.0   9.1   9.7e-15   52.0   9.1   2.6   1   1   0   2   2   1   1 -
Bmo_CPR35                       -          CPR_RR-2.aln         -              1e-14   51.9   0.9   1.6e-13   48.0   0.8   2.2   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_31      -          CPR_RR-2.aln         -            1.1e-14   51.9   0.0   1.1e-14   51.8   0.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR159                      -          CPR_RR-2.aln         -            1.5e-14   51.4   0.8     2e-14   51.0   0.8   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene12487-RR1            -          CPR_RR-2.aln         -            1.6e-14   51.3   0.4   1.9e-14   51.1   0.4   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_96      -          CPR_RR-2.aln         -            1.8e-14   51.2   0.1   1.9e-14   51.1   0.1   1.0   1   0   0   1   1   1   1 -
Bmo_CPR160                      -          CPR_RR-2.aln         -            1.8e-14   51.1  64.5   5.4e-11   39.9  64.5   3.1   1   1   0   1   1   1   1 -
Aga_CPR23                       -          CPR_RR-2.aln         -            1.8e-14   51.1   0.6   2.1e-14   50.9   0.6   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_26      -          CPR_RR-2.aln         -              2e-14   51.0   0.1   2.3e-14   50.8   0.1   1.1   1   0   0   1   1   1   1 -
Foc_RR-2_23                     -          CPR_RR-2.aln         -              2e-14   51.0  13.1     2e-14   51.0  13.1   2.9   2   2   0   2   2   1   1 -
Dvi_CPR_Uncharacterized_37      -          CPR_RR-2.aln         -            2.1e-14   50.9   3.6   2.3e-14   50.8   3.6   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr71                       -          CPR_RR-2.aln         -            2.1e-14   50.9   0.4   2.1e-14   50.9   0.4   2.6   2   0   0   2   2   1   1 -
Dps_CPR_Uncharacterized_106     -          CPR_RR-2.aln         -            2.3e-14   50.8   2.3   2.5e-14   50.7   2.3   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_7                      -          CPR_RR-2.aln         -            2.4e-14   50.7   1.6     3e-14   50.4   1.6   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_84      -          CPR_RR-2.aln         -            2.5e-14   50.7   0.2   2.8e-14   50.5   0.2   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_77      -          CPR_RR-2.aln         -            2.7e-14   50.5   7.7   3.6e-14   50.1   7.7   1.3   1   1   0   1   1   1   1 -
Bmo_CPR49                       -          CPR_RR-2.aln         -            3.1e-14   50.4   2.0   3.3e-14   50.3   2.0   1.0   1   0   0   1   1   1   1 -
Dme_Cpr11B_iso1                 -          CPR_RR-2.aln         -            3.1e-14   50.4   1.0   3.2e-14   50.3   1.0   1.1   1   0   0   1   1   1   1 -
Dme_Cpr11B_iso2                 -          CPR_RR-2.aln         -            3.1e-14   50.4   1.0   3.3e-14   50.3   1.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_23      -          CPR_RR-2.aln         -            3.2e-14   50.3   0.1   3.4e-14   50.2   0.1   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_58      -          CPR_RR-2.aln         -            3.2e-14   50.3   3.3   3.7e-14   50.1   3.3   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr62                       -          CPR_RR-2.aln         -            3.3e-14   50.3  27.4   2.5e-13   47.4  27.4   2.3   1   1   0   1   1   1   1 -
Foc_RR-1_18                     -          CPR_RR-2.aln         -            3.3e-14   50.3   0.0   3.6e-14   50.1   0.0   1.2   1   0   0   1   1   1   1 -
Aga_CPR79                       -          CPR_RR-2.aln         -            3.4e-14   50.3   0.0   3.5e-14   50.2   0.0   1.2   1   0   0   1   1   1   1 -
Bmo_CPR145                      -          CPR_RR-2.aln         -            3.4e-14   50.2  26.3   4.2e-13   46.7  26.3   2.4   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_20      -          CPR_RR-2.aln         -            3.4e-14   50.2   0.0     4e-14   50.0   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_17      -          CPR_RR-2.aln         -            3.6e-14   50.2   0.2   4.2e-14   49.9   0.2   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_74      -          CPR_RR-2.aln         -              4e-14   50.0   1.7   4.6e-14   49.8   1.7   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_78      -          CPR_RR-2.aln         -            4.2e-14   49.9   0.5   4.8e-14   49.8   0.5   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_91      -          CPR_RR-2.aln         -            4.3e-14   49.9   1.7   4.9e-14   49.7   1.7   1.2   1   0   0   1   1   1   1 -
Bmo_CPR23                       -          CPR_RR-2.aln         -            4.3e-14   49.9   0.1     5e-14   49.7   0.1   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr1                        -          CPR_RR-2.aln         -            4.3e-14   49.9   0.4   4.9e-14   49.7   0.4   1.0   1   0   0   1   1   1   1 -
Bmo_CPR26                       -          CPR_RR-2.aln         -            5.5e-14   49.6   0.0   6.5e-14   49.3   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_80      -          CPR_RR-2.aln         -            5.9e-14   49.5   0.5   6.7e-14   49.3   0.5   1.0   1   0   0   1   1   1   1 -
Dme_Cpr72Eb                     -          CPR_RR-2.aln         -            6.5e-14   49.3   1.1   8.7e-14   48.9   1.1   1.3   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_88      -          CPR_RR-2.aln         -            6.6e-14   49.3   0.1   7.6e-14   49.1   0.1   1.0   1   0   0   1   1   1   1 -
Aga_CPR106                      -          CPR_RR-2.aln         -            7.2e-14   49.2   0.0   7.8e-14   49.1   0.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR21                       -          CPR_RR-2.aln         -            7.6e-14   49.1   0.2     9e-14   48.9   0.2   1.0   1   0   0   1   1   1   1 -
Pps_CPR3                        -          CPR_RR-2.aln         -            8.5e-14   48.9   3.2   8.5e-14   48.9   3.2   2.0   1   1   1   2   2   1   1 -
Isc_EEC09495.1                  -          CPR_RR-2.aln         -            9.1e-14   48.8   5.8   1.1e-13   48.6   5.8   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_87      -          CPR_RR-2.aln         -            9.4e-14   48.8   0.0   1.1e-13   48.6   0.0   1.1   1   0   0   1   1   1   1 -
Dme_Lcp65Ac                     -          CPR_RR-2.aln         -            1.2e-13   48.4   0.0   1.4e-13   48.2   0.0   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_30      -          CPR_RR-2.aln         -            1.2e-13   48.4   0.0   1.6e-13   48.1   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_57      -          CPR_RR-2.aln         -            1.3e-13   48.3   6.5   1.9e-13   47.8   6.5   1.4   1   1   0   1   1   1   1 -
Aga_CPR81                       -          CPR_RR-2.aln         -            1.4e-13   48.3   0.1   1.9e-13   47.8   0.1   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_81      -          CPR_RR-2.aln         -            1.6e-13   48.1   0.0   1.9e-13   47.8   0.0   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr77                       -          CPR_RR-2.aln         -            1.7e-13   48.0  41.8   4.9e-09   33.5  41.8   2.4   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_92      -          CPR_RR-2.aln         -            1.8e-13   47.9   0.0   2.3e-13   47.5   0.0   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene11343-RR1            -          CPR_RR-2.aln         -            1.8e-13   47.9   0.1   2.2e-13   47.6   0.1   1.1   1   0   0   1   1   1   1 -
Lmi_Abd-1                       -          CPR_RR-2.aln         -            1.9e-13   47.8   0.0   2.1e-13   47.7   0.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR77                       -          CPR_RR-2.aln         -            1.9e-13   47.8   0.0     2e-13   47.8   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_88      -          CPR_RR-2.aln         -              2e-13   47.8   0.0   2.3e-13   47.5   0.0   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_45      -          CPR_RR-2.aln         -              2e-13   47.7   0.3   2.3e-13   47.6   0.3   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_78      -          CPR_RR-2.aln         -              2e-13   47.7   1.0   2.2e-13   47.6   1.0   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_36      -          CPR_RR-2.aln         -            2.1e-13   47.7   1.2   2.3e-13   47.5   1.2   1.2   1   0   0   1   1   1   1 -
Dme_Cpr47Ea                     -          CPR_RR-2.aln         -            2.2e-13   47.6   0.0   2.5e-13   47.4   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_14      -          CPR_RR-2.aln         -            2.2e-13   47.6   0.9   2.5e-13   47.4   0.9   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_14                     -          CPR_RR-2.aln         -            2.2e-13   47.6   6.9   2.9e-13   47.2   6.9   1.1   1   0   0   1   1   1   1 -
Foc_RR-2_22                     -          CPR_RR-2.aln         -            2.3e-13   47.6   1.5   2.6e-13   47.4   1.5   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_25      -          CPR_RR-2.aln         -            2.4e-13   47.5   0.2   2.6e-13   47.4   0.2   1.0   1   0   0   1   1   1   1 -
Bmo_CPR154                      -          CPR_RR-2.aln         -            2.5e-13   47.4   0.2   2.8e-13   47.3   0.2   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_K       -          CPR_RR-2.aln         -            2.5e-13   47.4   4.6   2.5e-13   47.4   4.6   1.8   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_77      -          CPR_RR-2.aln         -            2.7e-13   47.3   0.1   3.3e-13   47.0   0.1   1.1   1   0   0   1   1   1   1 -
Pps_CPR10                       -          CPR_RR-2.aln         -            2.8e-13   47.3   0.0   3.4e-13   47.0   0.0   1.1   1   0   0   1   1   1   1 -
Foc_RR-2_30                     -          CPR_RR-2.aln         -            2.9e-13   47.2  42.7   1.4e-05   22.3  18.8   3.2   1   1   1   2   2   2   1 -
Aga_CPR15                       -          CPR_RR-2.aln         -            3.1e-13   47.1   0.6   3.4e-13   47.0   0.6   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_82      -          CPR_RR-2.aln         -            3.2e-13   47.1   7.2   5.1e-13   46.4   7.2   1.4   1   1   0   1   1   1   1 -
Aga_CPR24                       -          CPR_RR-2.aln         -            3.3e-13   47.0   0.1   3.8e-13   46.9   0.1   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_90      -          CPR_RR-2.aln         -            3.3e-13   47.0   3.1   3.8e-13   46.9   3.1   1.1   1   0   0   1   1   1   1 -
Lmi_Abd-4                       -          CPR_RR-2.aln         -            3.3e-13   47.0   0.0   3.6e-13   46.9   0.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR30                       -          CPR_RR-2.aln         -            3.3e-13   47.0   1.3   3.8e-13   46.8   1.3   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_3                      -          CPR_RR-2.aln         -            3.4e-13   47.0   0.0   3.8e-13   46.8   0.0   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr35                       -          CPR_RR-2.aln         -            3.4e-13   47.0   0.0   3.4e-13   47.0   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_83      -          CPR_RR-2.aln         -              4e-13   46.8   0.0   4.7e-13   46.5   0.0   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene14052-CPRNC          -          CPR_RR-2.aln         -            4.3e-13   46.7  14.6     1e-07   29.3   0.4   3.2   1   1   0   2   2   2   2 -
Dvi_CPR_Uncharacterized_B       -          CPR_RR-2.aln         -            4.3e-13   46.7   0.2   4.7e-13   46.5   0.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR25                       -          CPR_RR-2.aln         -            4.5e-13   46.6   0.2     5e-13   46.4   0.2   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_5       -          CPR_RR-2.aln         -            4.6e-13   46.6   1.1   5.9e-13   46.2   1.1   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_37      -          CPR_RR-2.aln         -            4.8e-13   46.5   1.5   6.1e-13   46.2   1.5   1.2   1   0   0   1   1   1   1 -
Tpa_Abd4-like                   -          CPR_RR-2.aln         -            4.9e-13   46.5   0.1   5.8e-13   46.2   0.1   1.1   1   0   0   1   1   1   1 -
Dme_Cpr65Av                     -          CPR_RR-2.aln         -              5e-13   46.5   0.0   5.8e-13   46.2   0.0   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr4                        -          CPR_RR-2.aln         -              5e-13   46.4   0.2   6.2e-13   46.2   0.2   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene10568-RR1            -          CPR_RR-2.aln         -            5.3e-13   46.4   2.2   6.5e-13   46.1   2.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR7                        -          CPR_RR-2.aln         -            5.3e-13   46.4   1.7   6.2e-13   46.2   1.7   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_25      -          CPR_RR-2.aln         -            5.4e-13   46.4   0.1   6.2e-13   46.1   0.1   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_93      -          CPR_RR-2.aln         -            5.5e-13   46.3   0.2     7e-13   46.0   0.2   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_82      -          CPR_RR-2.aln         -            5.6e-13   46.3   0.2   6.5e-13   46.1   0.2   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_6                      -          CPR_RR-2.aln         -            5.7e-13   46.3   0.0   6.6e-13   46.1   0.0   1.1   1   0   0   1   1   1   1 -
Lmi_Abd-2                       -          CPR_RR-2.aln         -            5.7e-13   46.3   0.5   7.3e-13   45.9   0.5   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_16      -          CPR_RR-2.aln         -            5.8e-13   46.2   0.0   7.4e-13   45.9   0.0   1.1   1   0   0   1   1   1   1 -
Cfe_CL2972.Contig2-CPRNC        -          CPR_RR-2.aln         -            6.2e-13   46.1   7.6   4.1e-10   37.0   0.1   2.4   1   1   0   2   2   2   1 -
Lmi_NCP14.9                     -          CPR_RR-2.aln         -            6.3e-13   46.1   0.0   6.5e-13   46.1   0.0   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_18      -          CPR_RR-2.aln         -            6.4e-13   46.1   0.5   7.5e-13   45.9   0.5   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_22      -          CPR_RR-2.aln         -            6.5e-13   46.1   0.2     7e-13   46.0   0.2   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_80      -          CPR_RR-2.aln         -            6.6e-13   46.1   0.1   7.5e-13   45.9   0.1   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_83      -          CPR_RR-2.aln         -            6.9e-13   46.0   0.0   7.9e-13   45.8   0.0   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_40      -          CPR_RR-2.aln         -            7.3e-13   45.9   0.2   8.1e-13   45.8   0.2   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_93      -          CPR_RR-2.aln         -            7.3e-13   45.9   1.1   7.3e-13   45.9   1.1   1.5   2   0   0   2   2   1   1 -
Aga_CPR31                       -          CPR_RR-2.aln         -            7.4e-13   45.9   0.2   8.3e-13   45.7   0.2   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_110     -          CPR_RR-2.aln         -            7.6e-13   45.9   0.0   8.6e-13   45.7   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_33      -          CPR_RR-2.aln         -            7.7e-13   45.9   1.4   9.5e-13   45.6   1.4   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr9                        -          CPR_RR-2.aln         -            7.9e-13   45.8   1.0   1.5e-12   45.0   1.0   1.4   1   1   0   1   1   1   1 -
Aga_CPR32                       -          CPR_RR-2.aln         -            8.7e-13   45.7   8.4   9.7e-13   45.5   8.4   1.1   1   0   0   1   1   1   1 -
Aga_CPR62                       -          CPR_RR-2.aln         -            1.2e-12   45.3   0.1   1.3e-12   45.1   0.1   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_52      -          CPR_RR-2.aln         -            1.2e-12   45.3   0.3   1.2e-12   45.2   0.3   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_92      -          CPR_RR-2.aln         -            1.2e-12   45.2   0.0   1.4e-12   45.0   0.0   1.0   1   0   0   1   1   1   1 -
Dme_Cpr49Ah                     -          CPR_RR-2.aln         -            1.3e-12   45.1   0.5   1.7e-12   44.8   0.5   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_30      -          CPR_RR-2.aln         -            1.3e-12   45.1   7.6     2e-12   44.5   7.6   1.4   1   1   0   1   1   1   1 -
Dme_l(3)mbn                     -          CPR_RR-2.aln         -            1.3e-12   45.1   0.1   2.5e-05   21.5   0.0   2.4   2   0   0   2   2   2   2 -
Dme_Cpr72Ec                     -          CPR_RR-2.aln         -            1.3e-12   45.1   4.8   1.3e-12   45.1   4.8   2.6   1   1   0   2   2   1   1 -
Foc_RR-1_11                     -          CPR_RR-2.aln         -            1.3e-12   45.1   2.9   1.5e-12   44.9   2.9   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_89      -          CPR_RR-2.aln         -            1.4e-12   45.0   0.1   1.7e-12   44.7   0.1   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_24      -          CPR_RR-2.aln         -            1.5e-12   44.9   0.3   1.7e-12   44.7   0.3   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_89      -          CPR_RR-2.aln         -            1.5e-12   44.9   0.3   1.7e-12   44.7   0.3   1.0   1   0   0   1   1   1   1 -
Aga_CPR104                      -          CPR_RR-2.aln         -            1.6e-12   44.9   0.0   1.6e-12   44.8   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_28      -          CPR_RR-2.aln         -            1.7e-12   44.7   0.0   2.1e-12   44.5   0.0   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr2                        -          CPR_RR-2.aln         -            1.8e-12   44.7   0.1     2e-12   44.5   0.1   1.0   1   0   0   1   1   1   1 -
Bmo_CPR141                      -          CPR_RR-2.aln         -            1.8e-12   44.7   7.0   3.5e-12   43.7   6.5   1.7   1   1   0   1   1   1   1 -
Bmo_CPR45                       -          CPR_RR-2.aln         -            2.1e-12   44.5   1.3   2.3e-12   44.3   1.3   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene6620-RR1             -          CPR_RR-2.aln         -            2.2e-12   44.4   0.1   2.5e-12   44.2   0.1   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_79      -          CPR_RR-2.aln         -            2.2e-12   44.4   2.3   2.5e-12   44.2   2.3   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr34                       -          CPR_RR-2.aln         -            2.5e-12   44.2   0.0   9.4e-12   42.3   0.0   2.0   1   0   0   1   1   1   1 -
Aga_CPR33                       -          CPR_RR-2.aln         -            2.5e-12   44.2   8.6   2.9e-12   44.0   8.6   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_56      -          CPR_RR-2.aln         -            2.7e-12   44.1   0.1   3.3e-12   43.8   0.1   1.2   1   0   0   1   1   1   1 -
Bmo_CPR37                       -          CPR_RR-2.aln         -            2.7e-12   44.1   0.0     3e-12   43.9   0.0   1.0   1   0   0   1   1   1   1 -
Dma_A0A164KG21                  -          CPR_RR-2.aln         -            2.8e-12   44.0   0.0   3.3e-12   43.8   0.0   1.1   1   0   0   1   1   1   1 -
Dma_A0A164MG04                  -          CPR_RR-2.aln         -            2.8e-12   44.0   0.0   3.2e-12   43.8   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_112     -          CPR_RR-2.aln         -            2.8e-12   44.0   0.0   3.3e-12   43.8   0.0   1.1   1   0   0   1   1   1   1 -
Dme_Cpr78E                      -          CPR_RR-2.aln         -            2.9e-12   44.0   0.1   3.1e-12   43.9   0.1   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_4       -          CPR_RR-2.aln         -            2.9e-12   44.0   0.2   3.3e-12   43.8   0.2   1.1   1   0   0   1   1   1   1 -
Bmo_CPR156                      -          CPR_RR-2.aln         -            3.1e-12   43.9   0.0   3.3e-12   43.8   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPR51                       -          CPR_RR-2.aln         -            3.1e-12   43.9   0.0   3.3e-12   43.8   0.0   1.1   1   0   0   1   1   1   1 -
Dme_Lcp9                        -          CPR_RR-2.aln         -            3.2e-12   43.9   0.4   3.5e-12   43.7   0.4   1.0   1   0   0   1   1   1   1 -
Bmo_CPR1                        -          CPR_RR-2.aln         -            3.2e-12   43.9   2.1   4.5e-12   43.4   2.1   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_42      -          CPR_RR-2.aln         -            3.3e-12   43.8   3.4   3.7e-12   43.6   3.4   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_60      -          CPR_RR-2.aln         -            3.4e-12   43.8   0.5   3.7e-12   43.6   0.5   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene11532-RR1            -          CPR_RR-2.aln         -            3.5e-12   43.7   0.0   3.5e-12   43.7   0.0   1.1   1   0   0   1   1   1   1 -
Dme_Cpr49Ad                     -          CPR_RR-2.aln         -            3.6e-12   43.7   1.9     4e-12   43.5   1.9   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_94      -          CPR_RR-2.aln         -            3.8e-12   43.6   0.0   4.4e-12   43.4   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_87      -          CPR_RR-2.aln         -            3.9e-12   43.6   1.9   4.5e-12   43.4   1.9   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_80      -          CPR_RR-2.aln         -            3.9e-12   43.6   0.1   4.6e-12   43.4   0.1   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_83      -          CPR_RR-2.aln         -            3.9e-12   43.6   0.1   4.6e-12   43.4   0.1   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_128     -          CPR_RR-2.aln         -              4e-12   43.5   0.0   4.4e-12   43.4   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_WCP10                       -          CPR_RR-2.aln         -            4.1e-12   43.5   8.6   6.2e-12   42.9   8.6   1.3   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_85      -          CPR_RR-2.aln         -            4.3e-12   43.4   0.2   1.2e-11   41.9   0.2   1.7   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_14      -          CPR_RR-2.aln         -            4.3e-12   43.4   0.1   5.3e-12   43.1   0.1   1.1   1   0   0   1   1   1   1 -
Bmo_CPR29                       -          CPR_RR-2.aln         -            4.4e-12   43.4   0.0   5.2e-12   43.2   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_80      -          CPR_RR-2.aln         -            4.5e-12   43.4   0.0     5e-12   43.2   0.0   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_91      -          CPR_RR-2.aln         -            4.6e-12   43.3   0.0   5.3e-12   43.1   0.0   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_77      -          CPR_RR-2.aln         -            4.6e-12   43.3   0.0   5.3e-12   43.1   0.0   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_9                      -          CPR_RR-2.aln         -            4.7e-12   43.3   0.6   5.2e-12   43.2   0.6   1.1   1   0   0   1   1   1   1 -
