protein_id	protein_name	species_code	species_name	current_family	CPR_score	CPR_evalue	CPR_confident	RR1_score	RR2_score	delta_RR1_minus_RR2	RR_classifier_prediction	RR_classifier_status	final_prediction	final_status
Cfe_Unigene11823-RR2	Unigene11823-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	90.5	2.2e-26	yes	21.4	127.2	-105.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene11854-RR1	Unigene11854-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	102.5	4.9e-30	yes	147.5	32.0	115.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene11944-RR1	Unigene11944-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	108.2	8.8e-32	yes	145.2	33.8	111.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene11999-RR1	Unigene11999-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	112.4	4.5e-33	yes	165.2	29.1	136.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene12042-RR2	Unigene12042-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	110.7	1.6e-32	yes	50.8	141.5	-90.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene12487-RR1	Unigene12487-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	106.7	2.6e-31	yes	148.6	43.3	105.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene12686-RR1	Unigene12686-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	113.6	2e-33	yes	167.9	23.5	144.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13007-RR1	Unigene13007-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	104.9	8.9e-31	yes	159.0	20.0	139.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13195-RR2	Unigene13195-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	116.8	2.1e-34	yes	45.0	152.6	-107.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13228-RR2	Unigene13228-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	108.6	6.9e-32	yes	47.0	146.4	-99.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13301-RR1	Unigene13301-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	86.6	3.5e-25	yes	129.3	0.0	129.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13309-RR1	Unigene13309-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	123.7	1.6e-36	yes	181.9	22.1	159.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13345-RR1	Unigene13345-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	54.5	2.3e-15	yes	80.8	16.4	64.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13377-RR2	Unigene13377-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	69.3	6.7e-20	yes	31.9	93.6	-61.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13485-RR2	Unigene13485-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	101.9	7.4e-30	yes	40.2	136.0	-95.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13547-RR1	Unigene13547-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	107.5	1.5e-31	yes	141.6	54.5	87.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13687-RR2	Unigene13687-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	97.4	1.8e-28	yes	34.0	120.1	-86.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13989-RR1	Unigene13989-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	102.7	4.2e-30	yes	153.6	31.9	121.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene14114-RR1	Unigene14114-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	117.0	1.8e-34	yes	167.1	27.0	140.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene14133-RR2	Unigene14133-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	100.8	1.6e-29	yes	33.0	128.7	-95.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14189-RR2	Unigene14189-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	105.0	8.3e-31	yes	40.5	129.6	-89.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14194-RR1	Unigene14194-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	91.2	1.4e-26	yes	132.1	28.2	103.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene14282-RR2	Unigene14282-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	113.5	2.1e-33	yes	59.3	136.0	-76.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14429-RR2	Unigene14429-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	72.9	5.4e-21	yes	38.3	75.9	-37.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14620-RR2	Unigene14620-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	38.0	2.5e-10	yes	31.7	80.6	-48.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene15232-RR1	Unigene15232-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	112.6	4e-33	yes	152.2	30.6	121.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene15413-RR2	Unigene15413-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	104.4	1.3e-30	yes	41.8	133.4	-91.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene15453-RR1	Unigene15453-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	102.5	4.8e-30	yes	123.1	38.1	85.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene15617-RR1	Unigene15617-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	95.2	8.2e-28	yes	122.9	28.2	94.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene15710-RR2	Unigene15710-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	109.9	2.6e-32	yes	44.1	127.5	-83.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene15742-RR1	Unigene15742-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	115.3	5.8e-34	yes	179.1	17.1	162.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene15996-RR2	Unigene15996-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	116.2	3.1e-34	yes	44.8	141.6	-96.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene16334-RR2	Unigene16334-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	92.2	6.8e-27	yes	34.4	121.2	-86.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene16424-RR2	Unigene16424-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	55.1	1.5e-15	yes	29.4	80.2	-50.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene1649-RR2	Unigene1649-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	119.4	3.4e-35	yes	48.9	147.2	-98.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene16757-RR1	Unigene16757-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	88.3	1e-25	yes	125.8	22.1	103.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene16827-RR2	Unigene16827-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	106.7	2.5e-31	yes	37.7	144.8	-107.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene16986-RR2	Unigene16986-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	93.9	2e-27	yes	26.9	136.0	-109.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene17528-RR2	Unigene17528-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	108.2	9.1e-32	yes	48.2	137.1	-88.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene18018-RR2	Unigene18018-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	66.8	4e-19	yes	0.0	102.3	-102.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene18090-RR2	Unigene18090-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	92.4	5.8e-27	yes	39.0	102.7	-63.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene18240-RR2	Unigene18240-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	53.5	4.8e-15	yes	24.1	71.1	-47.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene18895-RR2	Unigene18895-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	79.7	4.5e-23	yes	32.2	100.9	-68.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene25969-RR2	Unigene25969-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	66.5	5e-19	yes	34.7	87.6	-52.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene4338-RR2	Unigene4338-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	99.7	3.5e-29	yes	35.2	134.5	-99.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene5159-RR2	Unigene5159-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	73.4	4e-21	yes	25.2	95.2	-70.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene6620-RR1	Unigene6620-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	120.8	1.2e-35	yes	152.9	37.0	115.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene9017-RR2	Unigene9017-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	90.1	3.1e-26	yes	32.5	129.8	-97.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene9137-RR2	Unigene9137-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	85.3	8.8e-25	yes	23.8	114.1	-90.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene9627-RR2	Unigene9627-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	106.1	3.9e-31	yes	46.7	144.2	-97.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cme_CPR20	CPR20	Cme	Cnaphalocrocis medinalis	CPR RR-1	51.8	1.6e-14	yes	67.6	29.9	37.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cpi_CPR47	CPR47	Cpi	Culex pipiens	CPR RR-2	93.3	3.1e-27	yes	23.3	132.6	-109.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cpi_CPR63	CPR63	Cpi	Culex pipiens	CPR RR-2	89.8	3.6e-26	yes	22.0	117.1	-95.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cpo_CPR100	CPR100	Cpo	Cydia pomonella	CPR RR-2	99.9	3e-29	yes	39.8	118.7	-78.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cpo_CPR22	CPR22	Cpo	Cydia pomonella	CPR RR-1	70.1	4e-20	yes	106.4	25.4	81.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cpo_CPR67	CPR67	Cpo	Cydia pomonella	CPR RR-2	85.4	8.1e-25	yes	27.1	104.1	-77.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cpo_CPR78	CPR78	Cpo	Cydia pomonella	CPR RR-2	144.9	5.4e-43	yes	43.9	205.6	-161.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dci_CP7	CP7	Dci	Diaphorina citri	CPR RR-2	98.1	1.1e-28	yes	33.0	129.0	-96.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_ACP65A	ACP65A	Dme	Drosophila melanogaster	CPR RR-1	93.6	2.5e-27	yes	127.4	33.2	94.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_CPR92A	CPR92A	Dme	Drosophila melanogaster	CPR RR-2	40.9	3.3e-11	yes	26.8	128.5	-101.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_CRYS	CRYS	Dme	Drosophila melanogaster	CPR RR-2	106.2	3.5e-31	yes	26.5	124.9	-98.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Ccp84Aa	Ccp84Aa	Dme	Drosophila melanogaster	CPR RR-2	109.5	3.5e-32	yes	46.2	129.8	-83.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Ccp84Ab	Ccp84Ab	Dme	Drosophila melanogaster	CPR RR-2	109.1	4.8e-32	yes	48.4	124.5	-76.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Ccp84Ac	Ccp84Ac	Dme	Drosophila melanogaster	CPR RR-2	104.2	1.5e-30	yes	48.7	117.9	-69.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Ccp84Ad	Ccp84Ad	Dme	Drosophila melanogaster	CPR RR-2	110.4	1.9e-32	yes	47.4	129.5	-82.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Ccp84Ae	Ccp84Ae	Dme	Drosophila melanogaster	CPR RR-2	114.3	1.2e-33	yes	50.7	130.7	-80.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Ccp84Af	Ccp84Af	Dme	Drosophila melanogaster	CPR RR-2	105.6	5.3e-31	yes	44.4	129.7	-85.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Ccp84Ag	Ccp84Ag	Dme	Drosophila melanogaster	CPR RR-2	111.3	9.8e-33	yes	50.8	135.4	-84.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr100A	Cpr100A	Dme	Drosophila melanogaster	CPR RR-1	31.3	2.8e-08	yes	85.6	18.5	67.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr11A	Cpr11A	Dme	Drosophila melanogaster	CPR RR-1	62.0	1.1e-17	yes	78.2	22.1	56.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr11B_iso1	Cpr11B_iso1	Dme	Drosophila melanogaster	CPR RR-1	104.0	1.6e-30	yes	120.5	41.3	79.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr11B_iso2	Cpr11B_iso2	Dme	Drosophila melanogaster	CPR RR-1	104.2	1.5e-30	yes	120.5	41.5	79.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr23B	Cpr23B	Dme	Drosophila melanogaster	CPR RR-2	96.3	3.8e-28	yes	38.8	107.1	-68.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr30B	Cpr30B	Dme	Drosophila melanogaster	CPR RR-2	88.5	9.2e-26	yes	25.8	112.7	-86.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr30F	Cpr30F	Dme	Drosophila melanogaster	CPR RR-2	104.3	1.4e-30	yes	36.7	124.6	-87.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr31A	Cpr31A	Dme	Drosophila melanogaster	CPR RR-2	65.5	1e-18	yes	20.8	103.9	-83.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr35B	Cpr35B	Dme	Drosophila melanogaster	CPR RR-2	85.1	1e-24	yes	41.3	114.8	-73.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr47Ea	Cpr47Ea	Dme	Drosophila melanogaster	CPR RR-1	113.8	1.7e-33	yes	152.1	40.2	111.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr47Eb	Cpr47Eb	Dme	Drosophila melanogaster	CPR RR-1	87.2	2.3e-25	yes	111.2	40.0	71.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr47Ec	Cpr47Ec	Dme	Drosophila melanogaster	CPR RR-1	64.9	1.5e-18	yes	95.2	21.2	74.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr47Ed	Cpr47Ed	Dme	Drosophila melanogaster	CPR RR-1	60.1	4.6e-17	yes	78.4	26.2	52.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr47Ee	Cpr47Ee	Dme	Drosophila melanogaster	CPR RR-1	57.6	2.5e-16	yes	70.2	15.8	54.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr47Eg	Cpr47Eg	Dme	Drosophila melanogaster	CPR RR-1	81.8	1e-23	yes	114.4	18.2	96.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Aa	Cpr49Aa	Dme	Drosophila melanogaster	CPR RR-1	124.1	1.2e-36	yes	174.3	26.7	147.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Ab	Cpr49Ab	Dme	Drosophila melanogaster	CPR RR-1	85.4	8.1e-25	yes	113.5	23.9	89.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Ac_iso1	Cpr49Ac_iso1	Dme	Drosophila melanogaster	CPR RR-1	66.9	3.7e-19	yes	104.9	17.2	87.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Ac_iso5	Cpr49Ac_iso5	Dme	Drosophila melanogaster	CPR RR-1	63.4	4.2e-18	yes	105.4	17.2	88.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Ad	Cpr49Ad	Dme	Drosophila melanogaster	CPR RR-1	76.7	3.7e-22	yes	89.6	41.6	48.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Ae	Cpr49Ae	Dme	Drosophila melanogaster	CPR RR-1	117.7	1.1e-34	yes	156.0	33.4	122.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Af	Cpr49Af	Dme	Drosophila melanogaster	CPR RR-1	99.2	4.9e-29	yes	131.2	49.9	81.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Ag	Cpr49Ag	Dme	Drosophila melanogaster	CPR RR-1	92.4	6e-27	yes	120.7	27.3	93.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr49Ah	Cpr49Ah	Dme	Drosophila melanogaster	CPR RR-1	103.4	2.5e-30	yes	140.3	39.3	101.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr50Ca	Cpr50Ca	Dme	Drosophila melanogaster	CPR RR-2	45.4	1.4e-12	yes	20.3	67.8	-47.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr50Cb	Cpr50Cb	Dme	Drosophila melanogaster	CPR RR-2	72.1	9.3e-21	yes	29.8	104.6	-74.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr56F	Cpr56F	Dme	Drosophila melanogaster	CPR RR-2	73.1	4.8e-21	yes	9.5	93.9	-84.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr5C	Cpr5C	Dme	Drosophila melanogaster	CPR RR-2	112.2	5.3e-33	yes	54.3	133.9	-79.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr62Ba	Cpr62Ba	Dme	Drosophila melanogaster	CPR RR-2	44.9	2e-12	yes	17.8	72.6	-54.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr62Bb	Cpr62Bb	Dme	Drosophila melanogaster	CPR RR-2	106.2	3.5e-31	yes	30.0	128.7	-98.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr62Bc	Cpr62Bc	Dme	Drosophila melanogaster	CPR RR-2	118.6	6e-35	yes	46.8	146.2	-99.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr64Aa	Cpr64Aa	Dme	Drosophila melanogaster	CPR RR-2	109.4	3.9e-32	yes	41.6	140.7	-99.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr64Ab	Cpr64Ab	Dme	Drosophila melanogaster	CPR RR-2	110.4	1.9e-32	yes	42.7	126.1	-83.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr64Ac	Cpr64Ac	Dme	Drosophila melanogaster	CPR RR-2	98.5	8.1e-29	yes	40.0	123.5	-83.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr65Au	Cpr65Au	Dme	Drosophila melanogaster	CPR RR-1	84.5	1.6e-24	yes	101.4	30.9	70.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Av	Cpr65Av	Dme	Drosophila melanogaster	CPR RR-1	108.0	1e-31	yes	137.1	39.0	98.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Aw_iso1	Cpr65Aw_iso1	Dme	Drosophila melanogaster	CPR RR-1	92.2	6.8e-27	yes	124.7	21.1	103.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Aw_iso2	Cpr65Aw_iso2	Dme	Drosophila melanogaster	CPR RR-1	64.0	2.8e-18	yes	93.2	18.5	74.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Ax1	Cpr65Ax1	Dme	Drosophila melanogaster	CPR RR-1	106.6	2.8e-31	yes	140.4	29.1	111.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Ax2	Cpr65Ax2	Dme	Drosophila melanogaster	CPR RR-1	106.6	2.8e-31	yes	140.4	29.1	111.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Az	Cpr65Az	Dme	Drosophila melanogaster	CPR RR-1	92.4	5.9e-27	yes	119.1	19.1	100.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Ea	Cpr65Ea	Dme	Drosophila melanogaster	CPR RR-1	78.6	1e-22	yes	120.1	27.5	92.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Eb	Cpr65Eb	Dme	Drosophila melanogaster	CPR RR-1	96.8	2.7e-28	yes	135.2	0.0	135.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr65Ec	Cpr65Ec	Dme	Drosophila melanogaster	CPR RR-1	92.7	4.8e-27	yes	134.1	19.6	114.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr66Ca_iso1	Cpr66Ca_iso1	Dme	Drosophila melanogaster	CPR RR-2	50.6	3.6e-14	yes	26.1	69.8	-43.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr66Ca_iso2	Cpr66Ca_iso2	Dme	Drosophila melanogaster	CPR RR-2	117.1	1.7e-34	yes	51.1	145.1	-94.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr66Cb	Cpr66Cb	Dme	Drosophila melanogaster	CPR RR-2	106.1	3.8e-31	yes	31.3	140.7	-109.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr66D	Cpr66D	Dme	Drosophila melanogaster	CPR RR-2	61.7	1.4e-17	yes	20.3	83.3	-63.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr67Fa1	Cpr67Fa1	Dme	Drosophila melanogaster	CPR RR-1	93.0	3.9e-27	yes	134.1	24.5	109.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr67Fa2	Cpr67Fa2	Dme	Drosophila melanogaster	CPR RR-1	92.8	4.5e-27	yes	133.9	24.7	109.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr67Fb	Cpr67Fb	Dme	Drosophila melanogaster	CPR RR-1	99.8	3.2e-29	yes	139.0	27.5	111.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr76Ba	Cpr76Ba	Dme	Drosophila melanogaster	CPR RR-2	98.4	8.9e-29	yes	43.1	125.7	-82.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr76Bb	Cpr76Bb	Dme	Drosophila melanogaster	CPR RR-2	94.8	1.1e-27	yes	32.8	124.9	-92.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr76Bc	Cpr76Bc	Dme	Drosophila melanogaster	CPR RR-2	120.2	1.9e-35	yes	31.0	101.6	-70.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr76Bd_iso1	Cpr76Bd_iso1	Dme	Drosophila melanogaster	CPR RR-2	89.8	3.8e-26	yes	32.6	119.5	-86.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr76Bd_iso2	Cpr76Bd_iso2	Dme	Drosophila melanogaster	CPR RR-2	89.8	3.7e-26	yes	32.6	119.5	-86.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr76Bd_iso3	Cpr76Bd_iso3	Dme	Drosophila melanogaster	CPR RR-2	89.8	3.8e-26	yes	32.6	119.5	-86.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_Cpr78Ca	Cpr78Ca	Dme	Drosophila melanogaster	CPR RR-1	66.7	4.4e-19	yes	85.0	13.8	71.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr78Cb	Cpr78Cb	Dme	Drosophila melanogaster	CPR RR-1	62.6	7.5e-18	yes	101.3	0.0	101.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
